message,label
"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",ham
For sale - arsenal dartboard. Good condition but no doubles or trebles!,spam
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,ham
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",ham
Thanks for ve lovely wisheds. You rock,ham
You intrepid duo you! Have a great time and see you both soon.,ham
I asked sen to come chennai and search for job.,ham
Dad went out oredi...,ham
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",ham
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,ham
"Arms fine, how's Cardiff and uni?",ham
In fact when do you leave? I think addie goes back to school tues or wed,ham
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",ham
Ya:)going for restaurant..,ham
"Its ok., i just askd did u knw tht no?",ham
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,spam
Those ducking chinchillas,ham
I am in a marriage function,ham
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,ham
Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,ham
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,spam
say thanks2.,ham
Msg me when rajini comes.,ham
Ya! when are ü taking ure practical lessons? I start in june..,ham
"That's good, because I need drugs",ham
Stupid.its not possible,ham
Can ü all decide faster cos my sis going home liao..,ham
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,spam
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,ham
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,spam
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",ham
Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",ham
Kinda. First one gets in at twelve! Aah. Speak tomo,ham
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",spam
Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,ham
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,ham
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",spam
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,ham
I wont touch you with out your permission.,ham
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,spam
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",ham
Take some small dose tablet for fever,ham
Oh. U must have taken your REAL Valentine out shopping first.,ham
"Just sent you an email – to an address with incomm in it, is that right?",ham
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",ham
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",ham
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,ham
Why you keeping me away like this,ham
I think its far more than that but find out. Check google maps for a place from your dorm.,ham
My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,ham
Have you always been saying welp?,ham
"I'm a guy, browsin is compulsory",ham
Ok...,ham
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,ham
"Sorry, I'll call later",ham
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",ham
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",ham
I told your number to gautham..,ham
Tell them no need to investigate about me anywhere.,ham
Ok i juz receive..,ham
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",ham
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",spam
In the end she might still vomit but its okay. Not everything will come out.,ham
How are you with moneY...as in to you...money aint a thing....how are you sha!,ham
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,ham
Hey gals.. Anyone of u going down to e driving centre tmr?,ham
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,ham
I'm putting it on now. It should be ready for  &lt;TIME&gt;,ham
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",ham
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",spam
Host-based IDPS for linux systems.,ham
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam
Don no da:)whats you plan?,ham
Ill be there on  &lt;#&gt;  ok.,ham
Oh my God. I'm almost home,ham
Total video converter free download type this in google search:),ham
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,spam
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",ham
Sounds like something that someone testing me would sayy,ham
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,ham
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",ham
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,ham
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",ham
Hows the champ just leaving glasgow!,ham
K:)all the best:)congrats...,ham
I wonder if you'll get this text?,ham
I need to come home and give you some good lovin...,ham
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,spam
Shall i ask one thing if you dont mistake me.,ham
Check wid corect speling i.e. Sarcasm,ham
"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",spam
Are you angry with me. What happen dear,ham
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,ham
Yup ok thanx...,ham
Hi:)cts employee how are you?,ham
Pls pls find out from aunt nike.,ham
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",ham
No screaming means shouting..,ham
Hey what happen de. Are you alright.,ham
Should I have picked up a receipt or something earlier,ham
I think chennai well settled?,ham
Oh dang! I didn't mean o send that to you! Lol!,ham
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,ham
Horrible bf... I now v hungry...,ham
Remember on that day..,ham
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,spam
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,ham
All sounds good. Fingers . Makes it difficult to type,ham
Midnight at the earliest,ham
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,ham
K come to nordstrom when you're done,ham
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,ham
Now press conference da:),ham
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",spam
After completed degree. There is no use in joining finance.,ham
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",ham
Shant disturb u anymore... Jia you...,ham
Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,ham
"Me, i dont know again oh",ham
Dude sux for snake. He got old and raiden got buff,ham
He says hi and to get your ass back to south tampa (preferably at a kegger),ham
In e msg jus now. U said thanks for gift.,ham
U too...,ham
Ok how you dear. Did you call chechi,ham
Yeah we do totes. When u wanna?,ham
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,ham
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),ham
Wat r u doing?,ham
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,ham
"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",ham
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",ham
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,ham
Dude just saw a parked car with its sunroof popped up. Sux,ham
Get ready to put on your excellent sub face :),ham
Tmrw. Im finishing 9 doors,ham
"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",ham
I am late. I will be there at,ham
"whatever, im pretty pissed off.",ham
